Iteration,Temperature,Best Fitness
778,45960458.39873742,29
779,45914497.940338686,29
780,45868583.44239835,29
781,45822714.85895595,29
782,45776892.14409699,29
783,45731115.251952894,29
784,45685384.13670094,29
785,45639698.752564244,29
786,45594059.05381168,29
787,45548464.99475787,29
788,45502916.52976311,29
789,45457413.61323335,29
790,45411956.19962012,29
791,45366544.2434205,29
792,45321177.69917708,29
793,45275856.5214779,29
794,45230580.66495642,29
795,45185350.084291466,29
796,45140164.734207176,29
797,45095024.56947297,29
798,45049929.544903494,29
799,45004879.61535859,29
800,44959874.73574323,29
801,44914914.86100749,29
802,44869999.94614648,29
803,44825129.94620033,29
804,44780304.81625413,29
805,44735524.51143788,29
806,44690788.98692644,29
807,44646098.19793951,29
808,44601452.09974157,29
809,44556850.64764183,29
810,44512293.79699419,29
811,44467781.50319719,29
812,44423313.72169399,29
813,44378890.4079723,29
814,44334511.51756433,29
815,44290177.006046765,29
816,44245886.82904072,29
817,44201640.94221168,29
818,44157439.30126947,29
819,44113281.861968204,29
820,44069168.580106236,29
821,44025099.41152613,29
822,43981074.312114604,29
823,43937093.23780249,29
824,43893156.14456469,29
825,43849262.98842012,29
826,43805413.7254317,29
827,43761608.311706275,29
828,43717846.70339457,29
829,43674128.856691174,29
830,43630454.727834485,29
831,43586824.27310665,29
832,43543237.44883354,29
833,43499694.211384706,29
834,43456194.51717332,29
835,43412738.32265615,29
836,43369325.584333494,29
837,43325956.25874916,29
838,43282630.302490406,29
839,43239347.67218792,29
840,43196108.32451573,29
841,43152912.21619122,29
842,43109759.30397502,29
843,43066649.54467105,29
844,43023582.89512638,29
845,42980559.31223125,29
846,42937578.75291902,29
847,42894641.1741661,29
848,42851746.53299193,29
849,42808894.78645894,29
850,42766085.89167248,29
851,42723319.805780806,29
852,42680596.48597503,29
853,42637915.889489055,29
854,42595277.97359957,29
855,42552682.69562597,29
856,42510130.01293034,29
857,42467619.88291741,29
858,42425152.26303449,29
859,42382727.110771455,29
860,42340344.38366068,29
861,42298004.03927702,29
862,42255706.03523774,29
863,42213450.329202496,29
864,42171236.878873296,29
865,42129065.641994424,29
866,42086936.57635243,29
867,42044849.63977608,29
868,42002804.79013631,29
869,41960801.98534617,29
870,41918841.18336082,29
871,41876922.34217746,29
872,41835045.41983528,29
873,41793210.37441544,29
874,41751417.16404103,29
875,41709665.746876985,29
876,41667956.08113011,29
877,41626288.12504898,29
878,41584661.836923935,29
879,41543077.17508701,29
